"country","year","sex","age","rate","generation","rating"
"Belgium",1999,"female","35-54 years",13.54,"Boomers",14.7895159491412
"Belgium",2000,"male","75+ years",67.19,"G.I. Generation",23.8284993949173
"Belgium",2001,"male","25-34 years",33.31,"Generation X",10.5607452667814
"Belgium",2004,"male","15-24 years",19.42,"Millenials",5.34215896064196
"Belgium",2005,"male","55-74 years",36.34,"Silent",18.4047711390636
"Belgium",2005,"male","15-24 years",15.28,"Millenials",5.34215896064196
"Belgium",2006,"female","15-24 years",4.29,"Millenials",5.34215896064196
"Belgium",2007,"male","5-14 years",0.98,"Generation Z",0.635578544061303
"Belgium",2008,"male","75+ years",50.97,"Silent",18.4047711390636
"Belgium",2008,"male","25-34 years",25.59,"Generation X",10.5607452667814
"Belgium",2008,"male","15-24 years",16.74,"Millenials",5.34215896064196
"Belgium",2008,"female","25-34 years",6.72,"Generation X",10.5607452667814
"Belgium",2008,"female","5-14 years",0.85,"Generation Z",0.635578544061303
"Belgium",2009,"male","25-34 years",26.05,"Generation X",10.5607452667814
"Belgium",2009,"female","55-74 years",15.42,"Silent",18.4047711390636
"Belgium",2009,"male","15-24 years",13.6,"Millenials",5.34215896064196
"Belgium",2010,"male","15-24 years",14.77,"Millenials",5.34215896064196
"Belgium",2011,"male","75+ years",54.26,"Silent",18.4047711390636
"Belgium",2011,"male","55-74 years",36.9,"Boomers",14.7895159491412
"Belgium",2011,"female","55-74 years",15.73,"Boomers",14.7895159491412
"Belgium",2012,"male","55-74 years",33.85,"Boomers",14.7895159491412
"Belgium",2012,"male","15-24 years",14.68,"Millenials",5.34215896064196
"Belgium",2012,"female","15-24 years",4.24,"Millenials",5.34215896064196
"Belgium",2012,"female","5-14 years",0.5,"Generation Z",0.635578544061303
"Belgium",2013,"female","35-54 years",13.91,"Generation X",10.5607452667814
"Belgium",2013,"female","15-24 years",4.11,"Millenials",5.34215896064196
"Belgium",2014,"male","55-74 years",30.85,"Boomers",14.7895159491412
"Belgium",2014,"male","25-34 years",23.05,"Millenials",5.34215896064196
"Belgium",2014,"female","55-74 years",14.27,"Boomers",14.7895159491412
"Belgium",2015,"female","55-74 years",13.94,"Boomers",14.7895159491412
"Belgium",2015,"female","25-34 years",6.2,"Millenials",5.34215896064196
"Belgium",2015,"female","15-24 years",3.23,"Millenials",5.34215896064196
"Belize",1986,"female","55-74 years",0,"G.I. Generation",23.8284993949173
"Belize",1987,"male","25-34 years",16.93,"Boomers",14.7895159491412
"Belize",1987,"male","55-74 years",0,"G.I. Generation",23.8284993949173
"Belize",1989,"female","25-34 years",0,"Boomers",14.7895159491412
"Belize",1989,"male","25-34 years",0,"Boomers",14.7895159491412
"Belize",1989,"male","55-74 years",0,"G.I. Generation",23.8284993949173
"Belize",1991,"male","55-74 years",15.38,"Silent",18.4047711390636
"Belize",1991,"female","15-24 years",0,"Generation X",10.5607452667814
"Belize",1995,"female","25-34 years",0,"Generation X",10.5607452667814
"Belize",1996,"female","35-54 years",0,"Boomers",14.7895159491412
"Belize",1997,"male","75+ years",0,"G.I. Generation",23.8284993949173
"Belize",1999,"male","75+ years",0,"G.I. Generation",23.8284993949173
"Belize",2000,"male","55-74 years",27.23,"Silent",18.4047711390636
"Belize",2002,"female","35-54 years",9.35,"Boomers",14.7895159491412
"Belize",2005,"female","35-54 years",0,"Boomers",14.7895159491412
"Belize",2007,"female","35-54 years",3.49,"Boomers",14.7895159491412
"Belize",2008,"female","5-14 years",0,"Generation Z",0.635578544061303
"Belize",2009,"female","15-24 years",9.41,"Millenials",5.34215896064196
"Belize",2009,"male","5-14 years",0,"Generation Z",0.635578544061303
"Belize",2011,"male","75+ years",43.42,"Silent",18.4047711390636
"Belize",2013,"male","5-14 years",0,"Generation Z",0.635578544061303
"Belize",2014,"female","35-54 years",2.65,"Generation X",10.5607452667814
"Belize",2014,"female","55-74 years",0,"Boomers",14.7895159491412
"Belize",2015,"male","35-54 years",10.56,"Generation X",10.5607452667814
"Belize",2015,"female","25-34 years",0,"Millenials",5.34215896064196
"Bosnia and Herzegovina",2011,"female","15-24 years",0,"Millenials",5.34215896064196
"Bosnia and Herzegovina",2014,"male","15-24 years",2.19,"Millenials",5.34215896064196
"Bosnia and Herzegovina",2014,"female","25-34 years",1.28,"Millenials",5.34215896064196
"Brazil",1985,"male","35-54 years",8.43,"Silent",18.4047711390636
"Brazil",1986,"male","55-74 years",10.58,"G.I. Generation",23.8284993949173
"Brazil",1986,"female","35-54 years",2.54,"Silent",18.4047711390636
"Brazil",1986,"female","15-24 years",2.45,"Generation X",10.5607452667814
"Brazil",1989,"male","75+ years",20.53,"G.I. Generation",23.8284993949173
"Brazil",1989,"male","15-24 years",5.02,"Generation X",10.5607452667814
"Brazil",1990,"male","25-34 years",7.75,"Boomers",14.7895159491412
"Brazil",1992,"male","55-74 years",10.9,"Silent",18.4047711390636
"Brazil",1996,"male","25-34 years",9.35,"Generation X",10.5607452667814
"Brazil",1997,"male","25-34 years",9.87,"Generation X",10.5607452667814
"Brazil",1997,"female","35-54 years",2.72,"Boomers",14.7895159491412
"Brazil",1999,"female","25-34 years",1.82,"Generation X",10.5607452667814
"Brazil",2000,"male","5-14 years",0.23,"Millenials",5.34215896064196
"Brazil",2001,"male","15-24 years",7.13,"Millenials",5.34215896064196
"Brazil",2003,"male","15-24 years",7,"Millenials",5.34215896064196
"Brazil",2004,"female","15-24 years",2.28,"Millenials",5.34215896064196
"Brazil",2005,"male","25-34 years",9.52,"Generation X",10.5607452667814
"Brazil",2005,"female","35-54 years",2.82,"Boomers",14.7895159491412
"Brazil",2006,"male","5-14 years",0.36,"Millenials",5.34215896064196
"Brazil",2007,"male","35-54 years",10.87,"Boomers",14.7895159491412
"Brazil",2007,"male","25-34 years",10.01,"Generation X",10.5607452667814
"Brazil",2007,"female","25-34 years",2.42,"Generation X",10.5607452667814
"Brazil",2008,"female","25-34 years",2.21,"Generation X",10.5607452667814
"Brazil",2008,"female","75+ years",1.93,"Silent",18.4047711390636
"Brazil",2009,"female","15-24 years",1.98,"Millenials",5.34215896064196
"Brazil",2009,"male","5-14 years",0.36,"Generation Z",0.635578544061303
"Brazil",2011,"male","55-74 years",11.8,"Boomers",14.7895159491412
"Brazil",2011,"male","35-54 years",11.03,"Generation X",10.5607452667814
"Brazil",2013,"male","25-34 years",11.43,"Millenials",5.34215896064196
"Brazil",2014,"male","5-14 years",0.52,"Generation Z",0.635578544061303
"Brazil",2015,"female","25-34 years",2.66,"Millenials",5.34215896064196
"Brazil",2015,"female","5-14 years",0.36,"Generation Z",0.635578544061303
"Bulgaria",1986,"female","75+ years",43.03,"G.I. Generation",23.8284993949173
"Bulgaria",1986,"male","15-24 years",10.6,"Generation X",10.5607452667814
"Bulgaria",1988,"male","25-34 years",15.73,"Boomers",14.7895159491412
"Bulgaria",1989,"male","75+ years",122.41,"G.I. Generation",23.8284993949173
"Bulgaria",1989,"female","5-14 years",0.48,"Generation X",10.5607452667814
"Bulgaria",1990,"male","35-54 years",20.56,"Silent",18.4047711390636
"Bulgaria",1990,"male","5-14 years",2.16,"Generation X",10.5607452667814
"Bulgaria",1993,"female","5-14 years",0.55,"Millenials",5.34215896064196
"Bulgaria",1994,"male","75+ years",112.47,"G.I. Generation",23.8284993949173
"Bulgaria",1994,"male","35-54 years",29.24,"Boomers",14.7895159491412
"Bulgaria",1996,"male","75+ years",114.92,"G.I. Generation",23.8284993949173
"Bulgaria",1996,"female","35-54 years",7.72,"Boomers",14.7895159491412
"Bulgaria",1996,"female","25-34 years",5.63,"Generation X",10.5607452667814
"Bulgaria",1997,"male","35-54 years",26.62,"Boomers",14.7895159491412
"Bulgaria",1997,"female","25-34 years",5.63,"Generation X",10.5607452667814
"Bulgaria",1998,"male","75+ years",115.52,"G.I. Generation",23.8284993949173
"Bulgaria",1999,"female","75+ years",28.08,"G.I. Generation",23.8284993949173
"Bulgaria",2000,"female","75+ years",35.44,"G.I. Generation",23.8284993949173
"Bulgaria",2000,"female","5-14 years",0,"Millenials",5.34215896064196
"Bulgaria",2001,"male","55-74 years",39.86,"Silent",18.4047711390636
"Bulgaria",2001,"male","5-14 years",0.89,"Millenials",5.34215896064196
"Bulgaria",2003,"male","5-14 years",1.47,"Millenials",5.34215896064196
"Bulgaria",2004,"female","55-74 years",10.8,"Silent",18.4047711390636
"Bulgaria",2004,"female","15-24 years",2.3,"Millenials",5.34215896064196
"Bulgaria",2005,"female","75+ years",21.41,"Silent",18.4047711390636
"Bulgaria",2007,"male","75+ years",70.16,"Silent",18.4047711390636
"Bulgaria",2007,"male","35-54 years",16.97,"Boomers",14.7895159491412
"Bulgaria",2007,"female","55-74 years",8.35,"Silent",18.4047711390636
"Bulgaria",2008,"male","75+ years",60.36,"Silent",18.4047711390636
"Bulgaria",2008,"male","15-24 years",9.52,"Millenials",5.34215896064196
"Bulgaria",2008,"male","5-14 years",0.29,"Generation Z",0.635578544061303
"Bulgaria",2010,"female","5-14 years",0,"Generation Z",0.635578544061303
"Bulgaria",2013,"male","75+ years",49.52,"Silent",18.4047711390636
"Bulgaria",2013,"male","25-34 years",10.88,"Millenials",5.34215896064196
"Bulgaria",2013,"female","55-74 years",4.09,"Boomers",14.7895159491412
"Cabo Verde",2011,"female","5-14 years",0,"Generation Z",0.635578544061303
"Canada",1986,"male","35-54 years",28.34,"Silent",18.4047711390636
"Canada",1986,"female","75+ years",5.51,"G.I. Generation",23.8284993949173
"Canada",1987,"male","55-74 years",28.2,"G.I. Generation",23.8284993949173
"Canada",1987,"female","15-24 years",4.95,"Generation X",10.5607452667814
"Canada",1988,"male","55-74 years",27.27,"G.I. Generation",23.8284993949173
"Canada",1988,"female","35-54 years",9.83,"Silent",18.4047711390636
"Canada",1989,"female","5-14 years",0.34,"Generation X",10.5607452667814
"Canada",1991,"male","25-34 years",29.46,"Boomers",14.7895159491412
"Canada",1991,"female","5-14 years",0.49,"Millenials",5.34215896064196
"Canada",1993,"male","55-74 years",23.45,"Silent",18.4047711390636
"Canada",1993,"female","75+ years",6.41,"G.I. Generation",23.8284993949173
"Canada",1994,"female","15-24 years",5.32,"Generation X",10.5607452667814
"Canada",1995,"female","75+ years",3.69,"G.I. Generation",23.8284993949173
"Canada",1996,"male","25-34 years",26.25,"Generation X",10.5607452667814
"Canada",1996,"male","5-14 years",1.55,"Millenials",5.34215896064196
"Canada",1997,"male","25-34 years",22.67,"Generation X",10.5607452667814
"Canada",1997,"male","15-24 years",22.35,"Generation X",10.5607452667814
"Canada",1997,"male","55-74 years",21.78,"Silent",18.4047711390636
"Canada",1998,"male","25-34 years",24.68,"Generation X",10.5607452667814
"Canada",1998,"female","25-34 years",5.91,"Generation X",10.5607452667814
"Canada",1998,"female","55-74 years",5.19,"Silent",18.4047711390636
"Canada",1999,"male","15-24 years",22.15,"Generation X",10.5607452667814
"Canada",2000,"female","35-54 years",8.14,"Boomers",14.7895159491412
"Canada",2001,"male","75+ years",19.67,"Silent",18.4047711390636
"Canada",2002,"female","5-14 years",0.85,"Millenials",5.34215896064196
"Canada",2004,"female","25-34 years",5.25,"Generation X",10.5607452667814
"Canada",2005,"female","25-34 years",4.39,"Generation X",10.5607452667814
"Canada",2006,"male","35-54 years",23.8,"Boomers",14.7895159491412
"Canada",2006,"female","75+ years",3.71,"Silent",18.4047711390636
"Canada",2006,"male","5-14 years",0.65,"Millenials",5.34215896064196
"Canada",2007,"male","5-14 years",0.91,"Generation Z",0.635578544061303
"Canada",2008,"male","15-24 years",14.69,"Millenials",5.34215896064196
"Canada",2008,"female","25-34 years",5.24,"Generation X",10.5607452667814
"Canada",2008,"male","5-14 years",0.82,"Generation Z",0.635578544061303
"Canada",2009,"male","35-54 years",26.11,"Boomers",14.7895159491412
"Canada",2009,"male","75+ years",20.38,"Silent",18.4047711390636
"Canada",2009,"male","25-34 years",18.79,"Generation X",10.5607452667814
"Canada",2011,"female","35-54 years",7.75,"Generation X",10.5607452667814
"Canada",2012,"male","75+ years",18.61,"Silent",18.4047711390636
"Canada",2012,"female","35-54 years",7.67,"Generation X",10.5607452667814
"Canada",2012,"male","5-14 years",0.88,"Generation Z",0.635578544061303
"Canada",2013,"male","25-34 years",17.87,"Millenials",5.34215896064196
"Canada",2013,"female","15-24 years",6.1,"Millenials",5.34215896064196
"Chile",1986,"male","55-74 years",21.09,"G.I. Generation",23.8284993949173
"Chile",1989,"male","25-34 years",14.43,"Boomers",14.7895159491412
"Chile",1989,"female","25-34 years",2.06,"Boomers",14.7895159491412
"Chile",1989,"male","5-14 years",0.86,"Generation X",10.5607452667814
"Chile",1990,"female","5-14 years",0.24,"Generation X",10.5607452667814
"Chile",1992,"female","25-34 years",2.07,"Boomers",14.7895159491412
"Chile",1994,"male","5-14 years",0.15,"Millenials",5.34215896064196
"Chile",1995,"male","55-74 years",20.92,"Silent",18.4047711390636
"Chile",2000,"male","55-74 years",26.21,"Silent",18.4047711390636
"Chile",2000,"male","25-34 years",24.27,"Generation X",10.5607452667814
"Chile",2000,"male","35-54 years",23.8,"Boomers",14.7895159491412
"Chile",2000,"female","75+ years",1.8,"G.I. Generation",23.8284993949173
"Chile",2001,"male","75+ years",29.88,"Silent",18.4047711390636
"Chile",2001,"female","15-24 years",4.74,"Millenials",5.34215896064196
"Chile",2003,"female","35-54 years",4.36,"Boomers",14.7895159491412
"Chile",2004,"female","25-34 years",5.39,"Generation X",10.5607452667814
"Chile",2004,"female","15-24 years",4.44,"Millenials",5.34215896064196
"Chile",2006,"male","75+ years",38.91,"Silent",18.4047711390636
"Chile",2007,"male","55-74 years",26.19,"Silent",18.4047711390636
"Chile",2008,"female","15-24 years",7.94,"Millenials",5.34215896064196
"Chile",2009,"male","25-34 years",28.43,"Generation X",10.5607452667814
"Chile",2009,"female","15-24 years",7.34,"Millenials",5.34215896064196
"Chile",2011,"male","35-54 years",24.46,"Generation X",10.5607452667814
"Chile",2011,"female","35-54 years",6.67,"Generation X",10.5607452667814
"Chile",2012,"female","5-14 years",0.56,"Generation Z",0.635578544061303
"Chile",2013,"male","75+ years",30.87,"Silent",18.4047711390636
"Chile",2013,"female","25-34 years",3.94,"Millenials",5.34215896064196
"Chile",2013,"male","5-14 years",0.93,"Generation Z",0.635578544061303
"Chile",2015,"female","35-54 years",5.59,"Generation X",10.5607452667814
"Colombia",1985,"female","25-34 years",1.98,"Boomers",14.7895159491412
"Colombia",1985,"female","75+ years",1.72,"G.I. Generation",23.8284993949173
"Colombia",1986,"male","15-24 years",7.98,"Generation X",10.5607452667814
"Colombia",1987,"male","35-54 years",5.73,"Silent",18.4047711390636
"Colombia",1993,"female","25-34 years",1.72,"Boomers",14.7895159491412
"Colombia",1993,"female","75+ years",0,"G.I. Generation",23.8284993949173
"Colombia",1995,"male","55-74 years",8.59,"Silent",18.4047711390636
"Colombia",1996,"female","35-54 years",1.09,"Boomers",14.7895159491412
"Colombia",1997,"male","15-24 years",8.34,"Generation X",10.5607452667814
"Colombia",1997,"male","35-54 years",5.99,"Boomers",14.7895159491412
"Colombia",1997,"female","35-54 years",1.36,"Boomers",14.7895159491412
"Colombia",1997,"female","55-74 years",1.08,"Silent",18.4047711390636
"Colombia",1997,"male","5-14 years",0.44,"Millenials",5.34215896064196
"Colombia",1999,"male","25-34 years",12.54,"Generation X",10.5607452667814
"Colombia",1999,"female","75+ years",0.76,"G.I. Generation",23.8284993949173
"Colombia",2003,"female","35-54 years",1.84,"Boomers",14.7895159491412
"Colombia",2004,"male","35-54 years",9.27,"Boomers",14.7895159491412
"Colombia",2004,"female","35-54 years",1.58,"Boomers",14.7895159491412
"Colombia",2005,"female","25-34 years",2.65,"Generation X",10.5607452667814
"Colombia",2006,"male","25-34 years",11.68,"Generation X",10.5607452667814
"Colombia",2006,"female","75+ years",0.78,"Silent",18.4047711390636
"Colombia",2007,"male","5-14 years",0.87,"Generation Z",0.635578544061303
"Colombia",2008,"male","55-74 years",11.79,"Silent",18.4047711390636
"Colombia",2008,"female","35-54 years",1.4,"Boomers",14.7895159491412
"Colombia",2009,"male","25-34 years",11.47,"Generation X",10.5607452667814
"Colombia",2009,"female","15-24 years",4.98,"Millenials",5.34215896064196
"Colombia",2010,"male","75+ years",15.54,"Silent",18.4047711390636
"Colombia",2010,"male","25-34 years",11.54,"Generation X",10.5607452667814
"Colombia",2010,"female","55-74 years",0.59,"Silent",18.4047711390636
"Colombia",2011,"male","75+ years",13.75,"Silent",18.4047711390636
"Colombia",2011,"male","55-74 years",9.45,"Boomers",14.7895159491412
"Colombia",2011,"male","35-54 years",8.67,"Generation X",10.5607452667814
"Colombia",2011,"female","35-54 years",1.41,"Generation X",10.5607452667814
"Colombia",2011,"female","5-14 years",0.85,"Generation Z",0.635578544061303
"Colombia",2013,"female","25-34 years",2.04,"Millenials",5.34215896064196
"Colombia",2013,"male","5-14 years",0.99,"Generation Z",0.635578544061303
"Colombia",2014,"male","35-54 years",7.89,"Generation X",10.5607452667814
"Colombia",2015,"female","55-74 years",1.34,"Boomers",14.7895159491412
